Place_Name,Address,City,Rating,Total_Rati,Latitude,Longitude,Type,Descriptio
Souders Historical Farm Museum,"39925 West 39th St S, Cheney",Cheney,4.90000000000,25,37.61684400000,-97.79978000000,"museum, tourist_attraction, point_of_interest, establishment",A super interesting historical museum that is seemingly in the middle of nowhere. There are many unique and just plain cool antiques and artifacts that you can literally get up close and personal with. I recommend a stop if you are in the area!
Old Town Information,"151 N Rock Island Ave, Wichita",Wichita,4.50000000000,6,37.68768910000,-97.32844990000,"point_of_interest, establishment",I love old town. Its comfortable and easy to walk from shop to shop.
Rose Hill Historical Society,"106 S Main St, Rose Hill",Rose Hill,4.00000000000,4,37.55896450000,-97.13359780000,"museum, point_of_interest, establishment",
Stewart Creek Bridge - 1904,"51st Rd, Udall",Udall,4.70000000000,7,37.38510100000,-97.06062300000,"point_of_interest, establishment",Lovely little bridge. Looks like a decent spot for river fishing.
Augusta Historical Museum,"303 State St, Augusta",Augusta,4.80000000000,33,37.67392150000,-96.97919170000,"museum, tourist_attraction, point_of_interest, establishment","Absolutely fantastic. Really neat information, great staff!

My family visited for the annual tea party and it was exquisite!! I would have paid 2x the price for the tickets for an extra 30 minutes.   ?á???ú so my only complaint about that event was that"
Center of Wichita,"100 E Douglas Ave, Wichita",Wichita,5.00000000000,2,37.68600190000,-97.33817790000,"point_of_interest, establishment",Wichita Toy Run
Scripture Hill,Arkansas City,Arkansas City,3.70000000000,3,37.09318970000,-97.03062170000,"point_of_interest, establishment",This iconic stone sign has been around for 124 years and requires yearly maintenance.  That's what we were doing today.
Derby Historical Museum,"710 E Market St, Derby",Derby,4.80000000000,16,37.54464540000,-97.26287570000,"tourist_attraction, museum, point_of_interest, establishment",This is a fabulous museum! We were amazed at how much was in here! It's definitely one we will be going back to! The people that work there are wonderful and very knowledgeable! Such a great place!
Cowley County Historical Society Museum (CCHSM),"1011 Mansfield St, Winfield",Winfield,4.60000000000,42,37.23869170000,-97.00133090000,"tourist_attraction, museum, point_of_interest, establishment","Our family visited Winfield for the 1st time and spent a part of 3 days visiting the museum and exchanging family memorabilia from my dads family. My dad, Charlie Waite, a son of Delmer and Sarah, was proud to be a farm boy from Winfield. I finally got t"
Caldwell Historical Museum,"5 S Main St, Caldwell",Caldwell,5.00000000000,1,37.03224300000,-97.60709670000,"museum, point_of_interest, establishment",Very historical town
Historical Museum Of Anthony,"526 W Main St, Anthony",Anthony,4.50000000000,4,37.15127630000,-98.03653760000,"museum, tourist_attraction, point_of_interest, establishment","One of the best historical museums I visited in Kansas, great collection, love the art work and crafts of the residents over time, especially Zelma Wacker. Great job."
Monticello Community Historical Society,"23860 W 83rd St, Shawnee",Shawnee,4.30000000000,10,38.97801000000,-94.86260800000,"museum, point_of_interest, establishment","Very small place with a focus on only one man who had a connection with Buffalo Bill Cody. It is an old converted fire station,  but there is barely any history about the station. Aside from one saved fire truck that was passed over.

The tour I got was"
Overland Park Historical Society,"7319 W 79th St, Overland Park",Overland Park,4.90000000000,7,38.98563320000,-94.67057460000,"museum, tourist_attraction, point_of_interest, establishment",We visited both the HQ for the OPHS but also the exhibit space shared with the Johnson County Museum in the former King Louie Bowl. The HQ has a a few posters and books for sale but most of the historical material is in the larger space on Metcalf.  Ther
Heritage Park Barn,"13600 W 175th St, Olathe",Olathe,5.00000000000,1,38.81272030000,-94.74323110000,"point_of_interest, establishment",
Strang Carriage House,Overland Park,Overland Park,4.00000000000,2,38.98272610000,-94.67228220000,"museum, point_of_interest, establishment",Interesting historic building.
Memorial Carillon and Campanile,"Memorial Dr, Lawrence",Lawrence,4.80000000000,77,38.96004180000,-95.24693520000,"point_of_interest, establishment","Our kids and Our Money BELONG here! Best Decision ever made
go KU ?á????"
William Mills House,"212 1st St, Osawatomie",Osawatomie,5.00000000000,1,38.50328300000,-94.94205600000,"point_of_interest, establishment",An architectural masterpiece designed by George F Barber
A Day On The Trail Historical Marker,Overland Park,Overland Park,5.00000000000,2,38.98408570000,-94.67183580000,"point_of_interest, establishment",Very interesting historical marker at the corner of  Santa Fe and 80th. Includes a stone marker and two informational displays.
Miami County Kansas Historical Society & Museum,"12 E Peoria St, Paola",Paola,4.70000000000,30,38.57270470000,-94.87721770000,"museum, tourist_attraction, point_of_interest, establishment",Visited to see the annual Miniature Art Exhibition hosted in the Museum. The exhibition is a must see as it showcases wide variety of miniature paintings from all over the world. The Museum on its own is well curated with various artifacts associated wit
Asylum Bridge,Osawatomie,Osawatomie,4.60000000000,35,38.50516350000,-94.94198900000,"point_of_interest, establishment","Absolutely beautiful, stunning, kind of falling apart, but mother nature is not a force to be reckoned with. heh I love visiting famous and historic old bridges and I was quite shocked to not see any ?Ç£No Trespassing?Ç¥ sign on the entrance to the bridg"
Pottawatomie Massacre,Lane,Lane,4.20000000000,17,38.43940780000,-95.08408130000,"point_of_interest, establishment",It is very cool to see this marker and know the history that happened on this spot. But what was even cooler was playing on the old dangerous playground equipment that resides there now.
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.30000000000,15,38.61060640000,-95.26795110000,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5.00000000000,1,38.61969540000,-95.29228340000,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn?ÇÖt directly connected to this bridge but you can go through the woods like we used to do..

Or j"
Wakarusa River Valley Heritage Museum,"716 N 1190 Rd, Lawrence",Lawrence,4.50000000000,31,38.90952410000,-95.36996870000,"tourist_attraction, museum, point_of_interest, establishment",Excellent history about the small communities in the area.
Creamery Bridge,"731 8th St, Osawatomie",Osawatomie,4.50000000000,66,38.50293440000,-94.95510900000,"tourist_attraction, store, food, point_of_interest, establishment",It is a bridge. That's it. We'll there is a gravel parking area and stairs down to the water but the water was high when we were there and it would have been dangerous to swim. There is a small dam just before the bridge but be careful of the reverse cur
Battle of Punished Woman's Fork National Historic Site,"67871, Scott City",Scott City,4.80000000000,73,38.64355380000,-100.92794050000,"tourist_attraction, point_of_interest, establishment","This was maybe the highlight of our trip. We came to the area for Little Jerusalem and were extremely disappointed due to what we were expecting. Since our expectations were already demolished, this place was such a pleasant surprise. The trails were wel"
Cottonwood Ranch State Historic Site,"14432 US-24, Studley",Studley,4.80000000000,47,39.35630500000,-100.17317800000,"tourist_attraction, museum, point_of_interest, establishment",What a fantastic stop and piece of Kansas history.  The site is unmolested and presented as it was while the original family lived there.  The property maintains most of it's original furniture and fixtures.  The caretaker/staff member was incredibly kno
Little Pyramids,"Elk, Oakley",Oakley,4.20000000000,18,38.75666830000,-100.94867030000,"point_of_interest, establishment",These formations look amazing during the golden hour in the morning. The birds nesting on the formations are super active. Great little pull over on the way to the badlands
Western Vista Historic Byway,"P4PJ+7F, Elkader",Elkader,4.00000000000,1,38.73565800000,-100.86885040000,"point_of_interest, establishment",
Castle Rock Badlands,Quinter,Quinter,4.70000000000,20,38.85833280000,-100.17151660000,"point_of_interest, establishment",This place was really cool to explore! The dirt roads to get there are rough but definitely worth the experience! The history behind these rocks is amazing. Remember to be respectful as it is on private property.
Lane County Historical Museum,"333 N Main St, Dighton",Dighton,4.30000000000,16,38.48498490000,-100.46712220000,"museum, tourist_attraction, point_of_interest, establishment",Cool place to find so many treasures and information about the area. The ladies there are so willing to share information. We will go again!
Scott County Veteran Memorial,"415 E 5th St, Scott City",Scott City,5.00000000000,3,38.48216350000,-100.90216060000,"point_of_interest, establishment",A nice memorial that is well done and touching. Lots of community support shows here.
Butterfield Overland Despatch Trail Marker,Grinnell,Grinnell,5.00000000000,2,38.78906780000,-100.76293120000,"point_of_interest, establishment","in the 1800s the Monument Rocks served as a landmark on the way to Denver, before roads, so this marker is for the Smokey Hill Trail for gold seekers in wagons on their way to Denver."
El Cuartelejo,Scott City,Scott City,4.50000000000,4,38.67682930000,-100.91489250000,"point_of_interest, establishment","This is a fascinating bit of history, connected with Native and Spanish interactions in and around Santa Fe, New Mexico, from well before the Revolutionary War. The state park itself also has some really nice hiking/biking/horse trails and lots of campin"
Mingo - Oldest Active Geocache in the World,Colby,Colby,4.90000000000,64,39.27791600000,-100.94369920000,"point_of_interest, establishment","The new plaque was stolen, apparently. Still a neat piece of obscure history. Biked through en route from Fort Collins CO to Oakley KS. A minivan pulled up as we were leaving to continue east... this cache must see dozens of daily visitors!"
Monument Rocks,Oakley,Oakley,4.80000000000,310,38.79548260000,-100.76411580000,"tourist_attraction, point_of_interest, establishment","This place was pretty awesome.

We did a Midwest road trip and was determined to see one 'tourist attraction' in each state we visited.

Going through West Kansas, there wasn't much to choose from.  My husband was watching one of his 'nature shows', and"
Sheridan County Historical Society and Mickey's Museum,"1224 Oak Ave, Hoxie",Hoxie,5.00000000000,1,39.35745350000,-100.43873670000,"point_of_interest, establishment",The women at the Sheridan county historical society are very knowledgeable and helpful
Butterfield Overland Trail Marker,Winona,Winona,2.00000000000,2,38.79958290000,-100.85491580000,"point_of_interest, establishment",Historic
El Quartelejo Museum,"902 W 5th St, Scott City",Scott City,4.80000000000,67,38.48278570000,-100.91825030000,"museum, tourist_attraction, art_gallery, store, point_of_interest, establishment","We showed up after hours from a long way away, and the museum members were extremely gracious in keeping their doors open. A tremendous place to learn about Pueblan history that was surprising to find in this part of the country."
Fick Fossil & History Museum,"Bertrand Park, 700 W 3rd St, Oakley",Oakley,4.70000000000,221,39.12795190000,-100.86166020000,"museum, tourist_attraction, point_of_interest, establishment",Really interesting place. Have a number of exhibits on display. There are fossils including a large fossilized fish. There are a number of displays for things like telegraphs military clothing and things of that nature. There's a large fire truck in one
DeGeer Corner,"501 1/2 Main St, Scott City",Scott City,0.00000000000,0,38.48192440000,-100.90708900000,"point_of_interest, establishment",No description available
Gove County Historical Museum,"420 5th St, Gove City",Gove City,0.00000000000,0,38.95756960000,-100.48336390000,"museum, point_of_interest, establishment",No description available
Buffalo Bill Cultural Center,"3083 US-83, Oakley",Oakley,4.60000000000,499,39.12697480000,-100.86987060000,"tourist_attraction, travel_agency, point_of_interest, establishment","This was a nice stop as we explored the little town of Oakley. Free and open to the public. Outside is a path you can walk up to view the Buffalo Bill statue. Inside features a gift shop, coffee, restrooms, educational displays, and a 10 panel hand paint"
Steele House Museum,Scott City,Scott City,0.00000000000,0,38.67332260000,-100.91858890000,"museum, point_of_interest, establishment",No description available
Keystone Gallery,"N 38 44.578 W100 52.116, Scott City",Scott City,4.70000000000,130,38.74325860000,-100.86892580000,"museum, art_gallery, store, point_of_interest, establishment","Fun place to stop. Interesting fossils, history, nice people. Lovely gift shop. We loved the painted 1948 Suburban, and we were grateful for their clean little outhouse after we'd driven 90 minutes and spent another hour at Monument Rocks. Recommend stop"
Meade County Historical,"200 Carthage St, Meade",Meade,4.60000000000,49,37.28565440000,-100.33842660000,"museum, tourist_attraction, point_of_interest, establishment","Stopped in today to check out the museum, it is laid out really nice starting with Native American artifacts and then from there onto early settlers. The guy that was there ""Brian"" was very friendly and knowledgeable. We really enjoyed it."
Ford County Historical Society,"310 Gunsmoke St, Dodge City",Dodge City,4.80000000000,6,37.75383280000,-100.01984110000,"museum, point_of_interest, establishment","Great place to visit! They even have a few photo op cars, so take the kids. We showed up at closing, and were not run off. Owner even talked to us and answered any and all questions regarding the racecars."
1139 Steam Engine,Dodge City,Dodge City,4.80000000000,14,37.75302060000,-100.02202500000,"point_of_interest, establishment","Dodge City is not the wild wild West town of yore, but a place full of museums, statues and entertainment.  We just dipped our toes in and can?ÇÖt wait to go back to really get to know the place."
Kinsley Halfway Sign,Kinsley,Kinsley,4.50000000000,22,37.91730240000,-99.42312500000,"point_of_interest, establishment","This was a great stop off during a long road trip.  There is a small museum, a few outdoor exhibits, and of course the Half Way sign.  Parking is a breeze, it won't take you very long to see everything, but it's one of those places you will be glad you s"
Historic Sundials,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4.50000000000,2,37.75235950000,-100.01513880000,"point_of_interest, establishment","Large Sundial 'hidden' behind the old railroad depot. A pair of them as tall as a flagpole, labeled by timezone."
Doc Holliday Statue,"488 W Wyatt Earp Blvd, Dodge City",Dodge City,4.70000000000,43,37.75291270000,-100.02132030000,"tourist_attraction, point_of_interest, establishment","Great stop to see the statues , train , Boot Hill . Fun fun fun !"
Edwards County Historical Museum and Sod House,Kinsley,Kinsley,4.60000000000,120,37.91773630000,-99.42213970000,"museum, tourist_attraction, point_of_interest, establishment",To see the sod house up close and in person was amazing ! The historic society lady was super nice and super helpful with knowledge of historic places and explaining the sod house . There is so many things to see !! From artifacts to a petrified mammoth
Historic Santa Fe Depot,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4.30000000000,12,37.75264080000,-100.01603830000,"tourist_attraction, point_of_interest, establishment","It's a functioning train station, so you can't expect much. Clean though. If the lady at the visitor's center wouldn't have told us, we wouldn't  have found the entrance."
Old West Mural,Dodge City,Dodge City,5.00000000000,2,37.75540130000,-100.02062860000,"point_of_interest, establishment",A beautiful mural behind the salsa man
La Salsa Man,"709 3rd Ave, Dodge City",Dodge City,4.70000000000,27,37.75528660000,-100.02038150000,"tourist_attraction, point_of_interest, establishment",Salsa Man is a great photo op ! We had quiet a few laughs trying to get that perfect shot ! Cool!
Coronado Cross,"11666 US-400, Dodge City",Dodge City,4.30000000000,70,37.72576300000,-99.91259810000,"tourist_attraction, point_of_interest, establishment",What a neat part of history that popped up out of nowhere on a road trip!
The Caches - Fort Atkinson,Dodge City,Dodge City,2.70000000000,3,37.75865720000,-100.08782070000,"point_of_interest, establishment",It was great! It was beautiful!
Fromme-Birney Round Barn,"O St, Mullinville",Mullinville,4.80000000000,55,37.52684470000,-99.50883880000,"museum, tourist_attraction, point_of_interest, establishment","When driving down the dirt road,  approaching the round barn, I thought how neat it was that it was in the middle of nowhere. I know that may not make sense, but when you?ÇÖre living in a large city, small things like this put a smile on my face.

The ba"
Dodge City,"301 4th Ave, Dodge City",Dodge City,0.00000000000,0,37.75205570000,-100.02180780000,"point_of_interest, establishment",No description available
Santa Fe Trail Tracks,"US-400, Fort Dodge",Fort Dodge,4.00000000000,255,37.78956520000,-100.19775330000,"tourist_attraction, point_of_interest, establishment","Basically impossible to see the tracks as of early October. However, the surrounding views are gorgeous, with prairie grass waving and very colorful. I wonder if they should put up something to block weather, as it seems like all the Santa Fe track sites"
James Arness (as Matt Dillon) Statue,"400 W Wyatt Earp Blvd, Dodge City",Dodge City,5.00000000000,3,37.75294210000,-100.02058130000,"point_of_interest, establishment",Nice historic area. Easy to park and walk to all the statues and train.
Large Mountain Time Sundial,"201 E Wyatt Earp Blvd, Dodge City",Dodge City,4.00000000000,1,37.75237250000,-100.01544290000,"point_of_interest, establishment","Large Sundial 'hidden' behind the old railroad depot. A pair of them as tall as a flagpole, labeled by timezone."
Fort Dodge Camp Supply Military Road,"11810 US-54, Minneola",Minneola,4.40000000000,12,37.49068720000,-99.88733120000,"point_of_interest, establishment",Interesting large plaque explains the history of the supply camp road.
Boot Hill Museum,"500 W Wyatt Earp Blvd, Dodge City",Dodge City,4.60000000000,2996,37.75380330000,-100.02174470000,"museum, point_of_interest, store, establishment","History buffs, we were absolutely thrilled with the museum! The displays are carefully curated and cared for. The information provided is interesting and engaging. Everything is well organized and clean. The staff are all professional and courteous. We e"
Home of Stone,"112 E Vine St, Dodge City",Dodge City,4.60000000000,140,37.75554790000,-100.01554350000,"museum, tourist_attraction, point_of_interest, establishment","I really loved this. You could walk around the rooms, it wasn?ÇÖt roped off like a lot of other places. The two ladies there were very friendly and informative. It was fun to learn the history of the house and the families who lived there."
Nicodemus National Historic Site,"304 Washington Ave, Bogue",Bogue,4.70000000000,281,39.39335950000,-99.61467770000,"tourist_attraction, point_of_interest, establishment",Arrived 15 minutes before opening but the Rangers opened up with the upmost politeness and was very knowledgeable with our questions. Wish everyone in that office the best in life!
Nicodemus Historical Society,"611 5th St, Bogue",Bogue,4.70000000000,3,39.38822450000,-99.61871080000,"museum, tourist_attraction, point_of_interest, establishment","This place is interesting, how it got started and how Nicodemus became the town it is today."
Amos H. Boultinghouse Homestead,"S 190th Ave, Osborne",Osborne,5.00000000000,1,39.44484040000,-98.84160560000,"point_of_interest, establishment",The Amos Boultinghouse Homestead is in the Tilden Township.
John W. Guyer Homestead,Osborne,Osborne,5.00000000000,1,39.38728810000,-98.83707320000,"point_of_interest, establishment",John W Guyer Homestead is a nice homestead in Kill Creek Township. It is near Kill Creek. Raccoons roam the area.
John Storer Homestead,Alton,Alton,5.00000000000,1,39.46681020000,-98.80635510000,"point_of_interest, establishment",The John Storer Homestead is near Bloomington in Tilden Township.
Fort Bissell Museum,"501 Fort Bissel Ave, Phillipsburg",Phillipsburg,4.60000000000,22,39.75543630000,-99.33258100000,"tourist_attraction, point_of_interest, establishment","Small fort and museum with 100% community donated artifacts, construction and time to assemble this collection of buildings as well as several rooms full of artifacts. The volunteers are kind and generous with plenty of details about the history of the a"
Henry John Neuschwanger Homestead,"724 S 200th Ave, Osborne",Osborne,5.00000000000,1,39.39827530000,-98.85371510000,"point_of_interest, establishment",The Henry John Neuschwanger Homestead has an old house surrounded by trees not far from Mt Hope Cemetery and is in Tilden Township.
Rooks County Historical Society & Museum,"921 S Cedar St, Stockton",Stockton,4.80000000000,11,39.42774410000,-99.27565940000,"museum, point_of_interest, establishment","If you like the old style museums, we think you?ÇÖll love this one.  Not the ones with lots of reading and a few items displayed.  We had a guided tour with Rick, the coordinator, who is not native to the area but was full of local history.  Very well or"
Logan Area Historical Museum,"219 W Main St, Logan",Logan,4.30000000000,3,39.66167360000,-99.57201390000,"museum, tourist_attraction, point_of_interest, establishment","Cool place, with national / international stuff!"
Cedar Depot museum,Cedar,Cedar,0.00000000000,0,39.65689830000,-98.94018020000,"museum, point_of_interest, establishment",No description available
Home on the Range Cabin,"7032 90 Rd, Athol",Athol,4.70000000000,108,39.88940870000,-98.94719400000,"tourist_attraction, point_of_interest, establishment",Tiny cabin with a lot of history just off the beaten path. Free to explore and live a little piece of history. The kids enjoyed seeing the cabin and running around on the nature trail. A couple of picnic tables and a portable bathroom on site.
Norton County Museum,"105 E Lincoln St, Norton",Norton,4.00000000000,3,39.83033790000,-99.88860540000,"museum, tourist_attraction, point_of_interest, establishment",We stopped by the county museum yet it was closed. It was open today or should be open today at 2:00 p.m. yet we are just too early and have many dots on our trip. The building is stone and looks very luck large inside and neat. Really nice set of stairs
They Also Ran Gallery,"105 W Main St, Norton",Norton,4.50000000000,8,39.82925910000,-99.88927200000,"museum, tourist_attraction, point_of_interest, establishment",We stopped by this gallery which of inside of a bank. They were not open today and we were not able to get a hold of them in time to set up an appointment for a Saturday visit. We will attempt to come back another time.
Logan Area Historical Society,"215 W Main St #217, Logan",Logan,0.00000000000,0,39.66167340000,-99.57201390000,"point_of_interest, establishment",No description available
Nicodemus Historic Baseball Diamond,"418 Washington Ave, Bogue",Bogue,0.00000000000,0,39.39328340000,-99.61805790000,"tourist_attraction, point_of_interest, establishment",No description available
City of Smith Center,"119 W Court St A, Smith Center",Smith Center,3.70000000000,3,39.77656700000,-98.78708910000,"point_of_interest, establishment",Best experience I've had dealing with a city service. The girls in the office are great .
Webster State Park,"1140 10 Rd, Stockton",Stockton,4.60000000000,262,39.42198900000,-99.43420880000,"tourist_attraction, park, point_of_interest, establishment","Webster is a very expansive park with numerous campgrounds within.  We stayed in Hill Top where about half of the sites were pull through, all in the sun, gravel, water, electricity.  We were there during a hazardous bacteria warning for the water so we"
Humboldt Historical Society,"416 N 2nd St, Humboldt",Humboldt,4.40000000000,14,37.81422850000,-95.44530330000,"museum, tourist_attraction, point_of_interest, establishment",My only regret is not staying longer! We were unsure how much time we could spend looking around and only planned for about 30 minutes. We could have easily spent hours there digesting all the amazing history of the area. The staff were so welcoming as w
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.80000000000,26,37.92158040000,-95.40575390000,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
Hudgeon Bridge,"467-443 W 520th Ave, Cherokee",Cherokee,4.70000000000,3,37.36871670000,-94.89926370000,"point_of_interest, establishment","A lovely hidden piece of engineering artwork. It's still in beautiful condition, and there was no litter in sight. It was incredibly serene and breathtaking to behold."
Northrup House,"315 East St, Iola",Iola,4.60000000000,8,37.92197560000,-95.40009760000,"point_of_interest, establishment",Good job on painting it Nich Lohman! ?á???ü?á???ì
The Humboldt Thunderbolt,"QH3M+HW, Humboldt",Humboldt,5.00000000000,2,37.75394300000,-95.41522600000,"point_of_interest, establishment","A fitting tribute to a local baseball legend, and part of a town's economic revival. This historical landmark is worth a stop if you're on the way, and then worth visiting Walter Johnson's birthplace a few miles north if you're interested."
Lovers Leap Cave Dwelling,"58GM+HQ, Independence",Independence,4.30000000000,9,37.17645990000,-95.66552430000,"point_of_interest, establishment",Very beautiful place in the fall. A lot of glass and graffiti. Huge waterfall real close by
St Aloysius Church Historic Site,"947 KS-47, Girard",Girard,4.90000000000,27,37.51409760000,-94.98888010000,"point_of_interest, establishment","It?ÇÖs a well kept historical site of a church building from over 100 years ago. Well preserved with its ?Ç£legend?Ç¥ inscribed on a plaque, free for all to see."
Cherryvale Historical Museum,"215 E 4th St, Cherryvale",Cherryvale,4.30000000000,26,37.26718270000,-95.54994210000,"museum, tourist_attraction, point_of_interest, establishment",Great roadside history attraction if you are passing through the area.  The lady running the museum said if they weren't open you could call the number on the door and someone will usually be available to come down and give a free tour.
Parsons Historical Museum,"401 S 18th St, Parsons",Parsons,4.50000000000,46,37.33738950000,-95.26266070000,"museum, tourist_attraction, point_of_interest, establishment","This is an awesome place to learn history about Parsons Kansas. staff is awesome and friendly and treat you like family if you need to know something they tell you and explain everything, I recommend everybody to go check it this place is also free to go"
Altoona Mill Falls,"227-229 River St, Altoona",Altoona,4.50000000000,37,37.52281210000,-95.66519920000,"tourist_attraction, point_of_interest, establishment",Used to fish here and explore all the time growing up. You could always find old bricks and sometimes old glass bottles from the mid 20th century if you got lucky.
Kate Burnett Historical Marker,"RH67+66J, Humboldt",Humboldt,5.00000000000,1,37.81058750000,-95.43698440000,"point_of_interest, establishment",
Independence Bowstring Bridge,Independence,Independence,3.00000000000,2,37.22484160000,-95.69367630000,"point_of_interest, establishment",
Old Mill Dam,"Mill Dam Rd, Fredonia",Fredonia,4.60000000000,42,37.51461610000,-95.84913750000,"tourist_attraction, point_of_interest, establishment",Awesome old mill and dam. Very scenic. Road down to Fall River is very rough so parking at top of mill near water plant and walking down is probably a better choice if you don't have 4WD and more importantly high clearance.
Kalida Castle Cave,"964 Osage Rd, Yates Center",Yates Center,4.20000000000,5,37.85958210000,-95.70246210000,"tourist_attraction, point_of_interest, establishment",It looks neat from the road. But the owners had the gate locked. Bummer
Independence Historical Museum & Art Center,"123 N 8th St, Independence",Independence,4.70000000000,67,37.22409930000,-95.70832530000,"museum, tourist_attraction, point_of_interest, establishment","Nicely maintained local museum. Attended a musical event at the ""Meadowlark Lounge"", a corner of the main floor set up for performances. The Museum has many displays pertinent to local history and culture."
Little House on the Prairie Museum,"2507 CR, 3000 Rd, Independence",Independence,4.60000000000,736,37.12487450000,-95.83639660000,"tourist_attraction, museum, point_of_interest, establishment","Great experience of the Laura Ingolls Wilder homestead. It's neat to see where Pa dug a 20' well, built a log cabin, and so much more. Modern restrooms. Great gift shop with excellent souvenirs. Almost all of the books are there for sale."
Funston Historical Home,"14 S Washington Ave, Iola",Iola,4.70000000000,3,37.92180550000,-95.40583810000,"museum, point_of_interest, establishment",Loved the museum and the town. They've done a nice job researching their facts and take pride in what they do.  The signs up and down the streets are nice to Inform you about the buildings or where something use yo be.
Wilson County Historical Society,"420 N 7th St, Fredonia",Fredonia,0.00000000000,0,37.53438150000,-95.82629660000,"museum, library, point_of_interest, establishment",No description available
Cato Historic Stone School,"1153 N 200th St, Arcadia",Arcadia,4.80000000000,9,37.66686370000,-94.74132780000,"point_of_interest, establishment",Quiet spot to visit. Stage coach Bridge  and the school as well as the old cabin.
Neodesha Historical Museum,"Just of Main, 103 S 1st St, Neodesha",Neodesha,5.00000000000,1,37.41709220000,-95.67476630000,"tourist_attraction, museum, point_of_interest, establishment","A small community museum with lots of donated artifacts from Neodesha. The highlight is the replica of the derrick from the Norman No. 1 Oil Well, the site that kicked off the oil boom across the Plains. Doug is an extremely knowledgeable and enthusiasti"
Fort Scott National Historic Site,"199 Old Fort Blvd, Fort Scott",Fort Scott,4.70000000000,979,37.84345080000,-94.70428790000,"tourist_attraction, museum, park, point_of_interest, establishment","Fun place to take the kids to talk about historical challenges, easy to access, no wait, cute gift shop. We enjoyed it!"
Allen County Historical Society,"20 S Washington Ave, Iola",Iola,4.80000000000,26,37.92158040000,-95.40575390000,"museum, point_of_interest, establishment",It is an extremely fascinating place to learn the history of Allen County and view different artifacts from past!
William Mills House,"212 1st St, Osawatomie",Osawatomie,5.00000000000,1,38.50328300000,-94.94205600000,"point_of_interest, establishment",An architectural masterpiece designed by George F Barber
Miami County Kansas Historical Society & Museum,"12 E Peoria St, Paola",Paola,4.70000000000,30,38.57270470000,-94.87721770000,"museum, tourist_attraction, point_of_interest, establishment",Visited to see the annual Miniature Art Exhibition hosted in the Museum. The exhibition is a must see as it showcases wide variety of miniature paintings from all over the world. The Museum on its own is well curated with various artifacts associated wit
Asylum Bridge,Osawatomie,Osawatomie,4.60000000000,35,38.50516350000,-94.94198900000,"point_of_interest, establishment","Absolutely beautiful, stunning, kind of falling apart, but mother nature is not a force to be reckoned with. heh I love visiting famous and historic old bridges and I was quite shocked to not see any ?Ç£No Trespassing?Ç¥ sign on the entrance to the bridg"
Northrup House,"315 East St, Iola",Iola,4.60000000000,8,37.92197560000,-95.40009760000,"point_of_interest, establishment",Good job on painting it Nich Lohman! ?á???ü?á???ì
Pottawatomie Massacre,Lane,Lane,4.20000000000,17,38.43940780000,-95.08408130000,"point_of_interest, establishment",It is very cool to see this marker and know the history that happened on this spot. But what was even cooler was playing on the old dangerous playground equipment that resides there now.
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.30000000000,15,38.61060640000,-95.26795110000,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5.00000000000,1,38.61969540000,-95.29228340000,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn?ÇÖt directly connected to this bridge but you can go through the woods like we used to do..

Or j"
Creamery Bridge,"731 8th St, Osawatomie",Osawatomie,4.50000000000,66,38.50293440000,-94.95510900000,"tourist_attraction, food, point_of_interest, store, establishment",It is a bridge. That's it. We'll there is a gravel parking area and stairs down to the water but the water was high when we were there and it would have been dangerous to swim. There is a small dam just before the bridge but be careful of the reverse cur
Mine Creek Civil War Battlefield State Historic Site,"20485 KS-52, Pleasanton",Pleasanton,4.60000000000,129,38.14502110000,-94.72343580000,"park, tourist_attraction, point_of_interest, establishment","The museum did have some interesting artifacts, information and beautiful trails.  We were also warned about ticks.  Make sure that you spray yourself before you go on the trails."
Long Shoals Bridge,"265th St, Fulton",Fulton,4.80000000000,4,37.99474000000,-94.62169000000,"point_of_interest, establishment","Grew up riding over this bridge as a kid. It was a sign we were almost to Grandma's house. It's one of my favorite places to sit and enjoy the quiet of life. The road winds to the new bridge, but you can see where the old road still goes. Definitely my h"
